         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.986000000     1.091659003     0.005687333    -0.837160678     0.036812983     2.652729468     0.094043095
    4.986080808     1.088286662     0.005372202    -0.806658361     0.034780503     2.581741863     0.084294555
    4.986161616     1.084790897     0.005214231    -0.775599206     0.033951645     2.512755333     0.077658242
    4.986242424     1.081336659     0.005008030    -0.745612637     0.032653637     2.447577238     0.072366879
    4.986323232     1.077917510     0.004887074    -0.715339779     0.032041771     2.385216493     0.067474428
    4.986404040     1.074535209     0.004990193    -0.686432413     0.033800426     2.329770065     0.066544727
    4.986484848     1.071244967     0.005027850    -0.658101645     0.034097588     2.275941789     0.064666509
    4.986565657     1.068086201     0.005391012    -0.631751168     0.037635814     2.228071936     0.066192513
    4.986646465     1.064860433     0.005565594    -0.603336933     0.039296788     2.180358592     0.066359782
    4.986727273     1.061757082     0.005908626    -0.577470959     0.042908990     2.139341261     0.069686948
    4.986808081     1.058752799     0.006226503    -0.552703085     0.045900048     2.100615757     0.070854948
    4.986888889     1.055733007     0.006452131    -0.527513315     0.047846993     2.062638843     0.069180699
    4.986969697     1.052903903     0.006651400    -0.503315227     0.049427906     2.029582633     0.069658326
    4.987050505     1.050229925     0.006897347    -0.481500967     0.051050909     2.001472763     0.067337388
    4.987131313     1.047712201     0.006757048    -0.460360910     0.050019098     1.974151544     0.064148297
    4.987212121     1.045151603     0.006789457    -0.438948468     0.050244182     1.947521432     0.062397644
    4.987292929     1.042785096     0.006810028    -0.419520856     0.050395542     1.924265409     0.060875225
    4.987373737     1.040342981     0.006877574    -0.398979174     0.050552839     1.902419738     0.058635597
    4.987454545     1.038106441     0.007073229    -0.380904462     0.051734247     1.883515773     0.057984771
    4.987535354     1.035792643     0.007357305    -0.361828362     0.053610592     1.864658830     0.057951838
    4.987616162     1.033537930     0.007727054    -0.342556151     0.056505257     1.845320289     0.058600992
    4.987696970     1.031320471     0.008088557    -0.324815029     0.058620102     1.832067993     0.059318762
    4.987777778     1.029181337     0.008496995    -0.307027090     0.061460491     1.815930378     0.057401744
    4.987858586     1.027074564     0.008684166    -0.290386382     0.063015402     1.803067567     0.057373762
    4.987939394     1.024915785     0.008817937    -0.272191299     0.063368502     1.790527842     0.052921649
    4.988020202     1.022704417     0.008963087    -0.254198816     0.064164522     1.776811631     0.050137576
    4.988101010     1.020589244     0.008907907    -0.237003124     0.063102486     1.765673141     0.046606320
    4.988181818     1.018559909     0.008960225    -0.220344322     0.063432898     1.756572367     0.043720877
    4.988262626     1.016283262     0.009105925    -0.202039130     0.064359493     1.745742904     0.040664931
    4.988343434     1.014053953     0.009286706    -0.184300521     0.065589157     1.737160481     0.037405185
    4.988424242     1.011740956     0.009354364    -0.165529220     0.065398894     1.728074085     0.034207440
    4.988505051     1.009473190     0.009515383    -0.148061408     0.066547053     1.721408738     0.032007611
    4.988585859     1.007110137     0.009742608    -0.128947576     0.068282051     1.714997057     0.029461899
    4.988666667     1.004813445     0.009971360    -0.110474740     0.069502481     1.709824991     0.026203199
    4.988747475     1.002422571     0.010279060    -0.091236982     0.071838457     1.704956480     0.024383334
    4.988828283     1.000089771     0.010409463    -0.072458637     0.072725720     1.701119415     0.020806600
    4.988909091     0.997615191     0.010523826    -0.052959155     0.073676991     1.698683009     0.019008922
    4.988989899     0.995348370     0.010628381    -0.035377757     0.074417134     1.696604028     0.016669247
    4.989070707     0.992939574     0.010675910    -0.015806438     0.074920062     1.696389125     0.015008795
    4.989151515     0.990575027     0.010801109     0.002945835     0.075714198     1.696179705     0.014872442
    4.989232323     0.988127133     0.010728394     0.022200210     0.075200916     1.696808774     0.015389677
    4.989313131     0.985849079     0.010672216     0.040556857     0.075261450     1.698556173     0.015536004
    4.989393939     0.983516353     0.010677905     0.059222999     0.075461257     1.702147131     0.018172654
    4.989474747     0.981291661     0.010613338     0.076687477     0.075114207     1.705043023     0.020320169
    4.989555556     0.978855580     0.010622227     0.095944364     0.075400431     1.709536241     0.023138640
    4.989636364     0.976656818     0.010495451     0.113448344     0.074896966     1.715484211     0.024876685
    4.989717172     0.974331665     0.010464234     0.132389698     0.074518945     1.721512376     0.028711860
    4.989797980     0.972149622     0.010342568     0.149427103     0.073978410     1.728991294     0.031661828
    4.989878788     0.969922543     0.010309865     0.167491108     0.073966376     1.737180861     0.036093316
    4.989959596     0.967677298     0.010262590     0.185393707     0.073808506     1.746157964     0.038279946
    4.990040404     0.965557328     0.010219561     0.203031556     0.073808559     1.755578803     0.041952318
    4.990121212     0.963340035     0.010157539     0.220914373     0.073179378     1.767245124     0.045421119
    4.990202020     0.961182433     0.010162989     0.238014037     0.072922167     1.777646233     0.047460374
    4.990282828     0.959022358     0.010120441     0.255701269     0.072801792     1.790327164     0.051036425
    4.990363636     0.956729320     0.010166692     0.274030650     0.072772244     1.804024279     0.055136239
    4.990444444     0.954659230     0.010098216     0.290791207     0.072685982     1.817481286     0.057787344
    4.990525253     0.952457222     0.010108903     0.308815678     0.072617818     1.831936382     0.061189972
    4.990606061     0.950242725     0.010067300     0.326964130     0.072298920     1.848952640     0.064432878
    4.990686869     0.948116720     0.010058573     0.344508090     0.072487847     1.865917721     0.067994863
    4.990767677     0.945947883     0.010069025     0.362195850     0.072818432     1.883710532     0.071975494
    4.990848485     0.943790877     0.010052368     0.379921284     0.072927710     1.902921051     0.075949643
    4.990929293     0.941618866     0.010212835     0.398112718     0.074829844     1.923586871     0.081545811
    4.991010101     0.939379430     0.010231425     0.416367043     0.074751852     1.944975452     0.084634752
    4.991090909     0.937156329     0.010338051     0.434597373     0.075026534     1.966334564     0.089560872
    4.991171717     0.934778121     0.010418826     0.454655018     0.076231304     1.992355183     0.095425276
    4.991252525     0.932510629     0.010512266     0.473237020     0.077318119     2.017713138     0.101051511
    4.991333333     0.930144206     0.010556269     0.492973493     0.077200446     2.045278307     0.104147369
    4.991414141     0.927731869     0.010683026     0.513927687     0.078910397     2.075592569     0.111844684
    4.991494949     0.925320315     0.010689880     0.534099485     0.078771101     2.106058083     0.116956997
    4.991575758     0.922840199     0.010752814     0.554657902     0.079836237     2.137403435     0.122748971
    4.991656566     0.920256376     0.010739785     0.575642883     0.079603102     2.172923629     0.128739699
    4.991737374     0.917646608     0.010697600     0.598320205     0.079524161     2.210835496     0.133992485
    4.991818182     0.914776441     0.010648338     0.622285517     0.079508164     2.253608127     0.140944728
    4.991898990     0.911861473     0.010617409     0.646279644     0.080323665     2.298415778     0.147686925
    4.991979798     0.908633360     0.010487721     0.673810460     0.079893762     2.351439184     0.157167296
    4.992060606     0.905129966     0.010299768     0.703353483     0.079090082     2.411087085     0.164281347
    4.992141414     0.901526856     0.010135880     0.733924804     0.079024818     2.475533621     0.172311265
    4.992222222     0.897647223     0.009966160     0.767494266     0.078782515     2.549256571     0.181989003
    4.992303030     0.893666467     0.009879090     0.802496566     0.079167895     2.630469761     0.193059907
    4.992383838     0.889498860     0.009719112     0.838450487     0.078511713     2.717934831     0.199827832
    4.992464646     0.885117996     0.009630871     0.876500474     0.079418495     2.815078812     0.213479911
    4.992545455     0.880508414     0.009660447     0.916904848     0.080464129     2.925857080     0.228239117
    4.992626263     0.875840291     0.009655008     0.958690257     0.081880619     3.046422760     0.244498261
    4.992707071     0.871280098     0.009894927     0.999979564     0.084041883     3.170480056     0.263105496
    4.992787879     0.866659138     0.010149658     1.042153369     0.087227734     3.308290978     0.285179237
    4.992868687     0.862015152     0.010426939     1.085247952     0.090474313     3.451478777     0.309207938
    4.992949495     0.857429367     0.010558961     1.127297061     0.092986587     3.604813988     0.334022989
    4.993030303     0.852875137     0.010812486     1.169966044     0.096816852     3.766323093     0.363742085
    4.993111111     0.848407164     0.011037215     1.211890023     0.099785663     3.932654576     0.394355116
    4.993191919     0.844013023     0.011309468     1.253898092     0.101807495     4.111333720     0.422591300
    4.993272727     0.839819583     0.011619863     1.294678487     0.106290630     4.290714464     0.462921215
    4.993353535     0.835533184     0.011936251     1.334461109     0.107641730     4.478971097     0.493978169
    4.993434343     0.831352678     0.012178023     1.374938167     0.111063138     4.677367852     0.532981338
