         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.978327731     1.071081299     0.001605174    -1.076297200     0.024561325     2.977463787     0.070722169
    4.978403361     1.063899279     0.001431200    -0.969978691     0.021016769     2.694017764     0.054441703
    4.978478992     1.056468403     0.001339346    -0.864858864     0.019256716     2.447490869     0.042659726
    4.978554622     1.048787439     0.001337425    -0.762040710     0.018696505     2.236356166     0.037780548
    4.978630252     1.040841514     0.001234856    -0.659765325     0.017213883     2.053387464     0.031955822
    4.978705882     1.032690114     0.001356213    -0.558961616     0.018706949     1.899038882     0.031648768
    4.978781513     1.024318856     0.001435900    -0.458547470     0.018250827     1.770461376     0.022354490
    4.978857143     1.015805870     0.001451607    -0.359246299     0.017659546     1.668747931     0.016605545
    4.978932773     1.006953967     0.001533000    -0.258490424     0.017521293     1.594609811     0.011320515
    4.979008403     0.997670683     0.001542177    -0.155629994     0.017304239     1.543260092     0.008899246
    4.979084034     0.987631568     0.001422762    -0.046056770     0.016331955     1.519550284     0.005705714
    4.979159664     0.977294862     0.001349253     0.066450564     0.015163466     1.524047219     0.005810522
    4.979235294     0.966979820     0.001323245     0.179295681     0.015091261     1.561465311     0.007543143
    4.979310924     0.956751910     0.001305391     0.292202432     0.014606092     1.630130201     0.011759352
    4.979386555     0.946674091     0.001342673     0.404946912     0.014360290     1.733483127     0.015455345
    4.979462185     0.936861813     0.001415573     0.518833534     0.014837016     1.869925182     0.022257106
    4.979537815     0.927166110     0.001493344     0.634449744     0.016888656     2.042545674     0.031884546
    4.979613445     0.917821684     0.001663126     0.750701091     0.019142749     2.253891045     0.043365094
    4.979689076     0.908881083     0.001790825     0.867305038     0.021945599     2.504467659     0.055979315
    4.979764706     0.900146845     0.001843783     0.987049759     0.024377675     2.799392200     0.072907104
    4.979840336     0.891882518     0.001843418     1.106811565     0.026344618     3.143318632     0.088619516
    4.979915966     0.884049803     0.001829519     1.226515111     0.027299010     3.533972510     0.106698341
    4.979991597     0.876630336     0.001793767     1.345738174     0.027382324     3.976489549     0.121501876
    4.980067227     0.869697705     0.001803928     1.463875327     0.030196942     4.464551080     0.145104335
    4.980142857     0.863268080     0.001905363     1.579426384     0.032654585     4.999423821     0.172640745
    4.980218487     0.857273310     0.002075259     1.691316675     0.036307525     5.574791177     0.213925866
    4.980294118     0.851722291     0.002355587     1.800198606     0.040462102     6.200655181     0.262208461
    4.980369748     0.846487564     0.002663820     1.904439520     0.046811052     6.878639043     0.328409541
    4.980445378     0.841648144     0.002979491     2.001442621     0.053243429     7.576033774     0.402545036
    4.980521008     0.837159416     0.003273369     2.088856619     0.057940572     8.309045764     0.483171017
    4.980596639     0.832921278     0.003531721     2.168621869     0.061158237     9.069566351     0.576245279
    4.980672269     0.829030702     0.003824877     2.233308787     0.063737200     9.796982585     0.646416057
    4.980747899     0.825393155     0.004133770     2.284330699     0.063613350    10.515803835     0.706709978
    4.980823529     0.821991521     0.004351421     2.319100177     0.062465295    11.215955947     0.758201042
    4.980899160     0.818822324     0.004539831     2.334890407     0.062679207    11.824649481     0.811189258
    4.980974790     0.815921950     0.004729752     2.337129381     0.066721719    12.356150621     0.818786079
    4.981050420     0.813159946     0.004938657     2.314204809     0.078808058    12.754154453     0.793386313
    4.981126050     0.810590461     0.005071402     2.275313807     0.095473090    13.035272508     0.753045026
