         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.987648241     1.066931576     0.026677850    -0.784929804     0.294835211     2.520305083     0.473547782
    4.987688442     1.064255869     0.026963791    -0.754379889     0.295216316     2.459576453     0.451937941
    4.987728643     1.061620969     0.027206099    -0.725428132     0.295764184     2.405149945     0.435268243
    4.987768844     1.059059227     0.027508489    -0.697155530     0.296541703     2.349395845     0.414968195
    4.987809045     1.056533605     0.027760399    -0.669185284     0.296845397     2.301704829     0.403637028
    4.987849246     1.054148722     0.028014616    -0.642718693     0.297292656     2.257015361     0.386289935
    4.987889447     1.051740223     0.028318147    -0.616323875     0.296917346     2.208497854     0.366827829
    4.987929648     1.049325138     0.028523262    -0.590194616     0.297382391     2.170542363     0.352829578
    4.987969849     1.046976060     0.028700412    -0.564723825     0.297574378     2.133937723     0.339049654
    4.988010050     1.044599104     0.028861927    -0.539580053     0.296509915     2.097272501     0.317488552
    4.988050251     1.042385966     0.029063995    -0.516335596     0.296477121     2.062500424     0.303277034
    4.988090452     1.040078819     0.029140786    -0.490787119     0.295780018     2.026369635     0.294116841
    4.988130653     1.037877482     0.029237477    -0.467295897     0.295003998     1.997011918     0.273533533
    4.988170854     1.035637861     0.029222172    -0.443633161     0.293065462     1.965338479     0.259316981
    4.988211055     1.033487570     0.029111963    -0.421252603     0.290305025     1.941827086     0.245296547
    4.988251256     1.031301701     0.029213915    -0.398781614     0.289681394     1.917478838     0.235396138
    4.988291457     1.029190332     0.029160686    -0.376523893     0.287787754     1.897589021     0.219149874
    4.988331658     1.027015740     0.029095598    -0.353480913     0.285725612     1.872421429     0.209942448
    4.988371859     1.024960810     0.029046492    -0.332063868     0.284186531     1.848967704     0.196639064
    4.988412060     1.022855473     0.028865141    -0.310437476     0.281582098     1.828635544     0.188264128
    4.988452261     1.020809048     0.028842976    -0.288641806     0.280213203     1.811603383     0.174592554
    4.988492462     1.018890768     0.028754131    -0.269318040     0.278207250     1.797928671     0.168438846
    4.988532663     1.016923457     0.028759408    -0.248766911     0.277124929     1.782918166     0.164075828
    4.988572864     1.015152985     0.028669177    -0.230355479     0.274866325     1.770897229     0.158975167
    4.988613065     1.013266951     0.028708542    -0.210707786     0.274045092     1.761612681     0.149236970
