         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.986000000     1.166565561     0.010239107    -1.487965529     0.406297371    10.138780336     2.788814489
    4.986040201     1.165906370     0.010046324    -1.525973270     0.386586801     9.931199296     1.960644060
    4.986080402     1.165213096     0.009853774    -1.583342027     0.375233724    11.016151823     2.355669492
    4.986120603     1.164499056     0.009679914    -1.619747286     0.383574519    10.318756989     2.355984097
    4.986160804     1.163782644     0.009502140    -1.678028629     0.350616137    11.420785431     1.313606764
    4.986201005     1.163026810     0.009328150    -1.712445763     0.357353821    10.914946684     2.543541904
    4.986241206     1.162294912     0.009166890    -1.752152227     0.339493806    11.436837603     2.130757530
    4.986281407     1.161479485     0.008986091    -1.782564597     0.310663247    10.906872642     1.104936857
    4.986321608     1.160711634     0.008819254    -1.829366643     0.299712498    11.274404489     1.129664303
    4.986361809     1.159870291     0.008658423    -1.862130978     0.285123087    11.297698560     1.264539400
    4.986402010     1.159033465     0.008508862    -1.901421034     0.272870907    11.357190522     1.679055174
    4.986442211     1.158182979     0.008340725    -1.936556107     0.267113495    11.724475639     1.468438482
    4.986482412     1.157284880     0.008216808    -1.967566396     0.228937501    11.729198868     0.718742290
    4.986522613     1.156328833     0.008073327    -2.006835514     0.202940914    12.017442648     1.457547565
    4.986562814     1.155365157     0.007945484    -2.024119666     0.203642696    11.606514002     1.100895065
    4.986603015     1.154378045     0.007782103    -2.043738849     0.188401621    11.454006897     1.229029467
    4.986643216     1.153321958     0.007644470    -2.071921893     0.164110016    11.619605874     0.980083274
    4.986683417     1.152267432     0.007499731    -2.081166681     0.158978848    11.118853353     1.347875857
    4.986723618     1.151135695     0.007370741    -2.108100959     0.122708092    11.323524357     0.856918538
    4.986763819     1.150016844     0.007205830    -2.120252612     0.118974634    11.288514057     1.018767180
    4.986804020     1.148832858     0.007078109    -2.121265688     0.110063350    10.852233898     0.698154380
    4.986844221     1.147602463     0.006943145    -2.126869430     0.095621653    10.809753164     0.896775186
    4.986884422     1.146335888     0.006833631    -2.125005139     0.080884173    10.380834590     0.595015592
    4.986924623     1.145048475     0.006702674    -2.121703640     0.085943369    10.132042080     0.898232725
    4.986964824     1.143749380     0.006513820    -2.122081612     0.072176124    10.249808968     0.820216778
    4.987005025     1.142341328     0.006367817    -2.110329780     0.065262376     9.774880135     0.642265869
    4.987045226     1.140983069     0.006234509    -2.100897755     0.058791018     9.600686727     0.642441080
    4.987085427     1.139442563     0.006045514    -2.088041845     0.058688057     9.445328269     0.622865323
    4.987125628     1.137915194     0.005852543    -2.065905454     0.060149373     9.013909366     0.696586144
    4.987165829     1.136291599     0.005558653    -2.045877437     0.058527736     8.840371718     0.610185669
    4.987206030     1.134656239     0.005312150    -2.024303320     0.060116674     8.608943561     0.665146595
    4.987246231     1.132914555     0.005038903    -1.998150108     0.058518696     8.255226643     0.569364454
    4.987286432     1.131178570     0.004758492    -1.968853437     0.056667169     7.988014054     0.595097590
    4.987326633     1.129357445     0.004442448    -1.937338232     0.054748280     7.760568670     0.480429672
    4.987366834     1.127517128     0.004201706    -1.899680508     0.055074795     7.354677318     0.453665044
    4.987407035     1.125552893     0.003910685    -1.865412469     0.051416263     7.127230991     0.422687745
    4.987447236     1.123509097     0.003711841    -1.825195709     0.048452772     6.789704632     0.346157227
    4.987487437     1.121392787     0.003423770    -1.785812579     0.046498863     6.564354969     0.362908752
    4.987527638     1.119177103     0.003211661    -1.744832882     0.045799830     6.253950298     0.355235578
    4.987567839     1.117004168     0.003002991    -1.702436721     0.042118529     6.024398559     0.299823727
