         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.978000000     1.106743895     0.005405677    -1.766377617     0.140910325     5.833512794     0.573344166
    4.978010000     1.106087619     0.005418983    -1.752663167     0.140013961     5.755364198     0.564255948
    4.978020000     1.105423271     0.005432431    -1.738828630     0.139126373     5.677673803     0.555253729
    4.978030000     1.104750765     0.005446022    -1.724876909     0.138247570     5.600459328     0.546338077
    4.978040000     1.104070018     0.005459752    -1.710810900     0.137377557     5.523738030     0.537509506
    4.978050000     1.103380943     0.005473620    -1.696633481     0.136516338     5.447526610     0.528768474
    4.978060000     1.102683457     0.005487624    -1.682347516     0.135663917     5.371841254     0.520115387
    4.978070000     1.101977478     0.005501761    -1.667955850     0.134820293     5.296697600     0.511550598
    4.978080000     1.101262922     0.005516030    -1.653461309     0.133985465     5.222110794     0.503074409
    4.978090000     1.100539709     0.005530428    -1.638866698     0.133159429     5.148095425     0.494687070
    4.978100000     1.099807757     0.005544952    -1.624174800     0.132342183     5.074665591     0.486388783
    4.978110000     1.099066987     0.005559601    -1.609388373     0.131533718     5.001834857     0.478179701
    4.978120000     1.098317321     0.005574370    -1.594510151     0.130734027     4.929616258     0.470059929
    4.978130000     1.097558681     0.005589258    -1.579542840     0.129943103     4.858022393     0.462029525
    4.978140000     1.096790992     0.005604260    -1.564489120     0.129160934     4.787065241     0.454088504
    4.978150000     1.096014178     0.005619374    -1.549351638     0.128387509     4.716756429     0.446236834
    4.978160000     1.095228166     0.005634597    -1.534133012     0.127622817     4.647106982     0.438474442
    4.978170000     1.094432885     0.005649925    -1.518835829     0.126866843     4.578127420     0.430801211
    4.978180000     1.093628263     0.005665353    -1.503462646     0.126119575     4.509827907     0.423216984
    4.978190000     1.092814234     0.005680879    -1.488015981     0.125380996     4.442218039     0.415721566
    4.978200000     1.091990729     0.005696499    -1.472498321     0.124651091     4.375306976     0.408314721
    4.978210000     1.091157685     0.005712207    -1.456912116     0.123929843     4.309103411     0.400996177
    4.978220000     1.090315038     0.005728001    -1.441259781     0.123217236     4.243615570     0.393765625
    4.978230000     1.089462727     0.005743875    -1.425543690     0.122513253     4.178851272     0.386622722
    4.978240000     1.088600695     0.005759824    -1.409766186     0.121817874     4.114817902     0.379567090
    4.978250000     1.087728883     0.005775845    -1.393929568     0.121131082     4.051522367     0.372598318
    4.978260000     1.086847240     0.005791931    -1.378036090     0.120452858     3.988971263     0.365715967
    4.978270000     1.085955712     0.005808078    -1.362087984     0.119783183     3.927170628     0.358919563
    4.978280000     1.085054252     0.005824280    -1.346087429     0.119122037     3.866126341     0.352208606
    4.978290000     1.084142813     0.005840532    -1.330036559     0.118469402     3.805843548     0.345582569
    4.978300000     1.083221351     0.005856827    -1.313937478     0.117825257     3.746327280     0.339040894
    4.978310000     1.082289827     0.005873161    -1.297792244     0.117189583     3.687582165     0.332583002
    4.978320000     1.081348201     0.005889527    -1.281602867     0.116562360     3.629612381     0.326208289
    4.978330000     1.080396441     0.005905919    -1.265371328     0.115943569     3.572421773     0.319916126
    4.978340000     1.079434515     0.005922330    -1.249099552     0.115333189     3.516014011     0.313705863
    4.978350000     1.078462395     0.005938753    -1.232789429     0.114731201     3.460392122     0.307576831
    4.978360000     1.077480056     0.005955183    -1.216442806     0.114137586     3.405559075     0.301528339
    4.978370000     1.076487477     0.005971611    -1.200061483     0.113552324     3.351517497     0.295559680
    4.978380000     1.075484642     0.005988031    -1.183647224     0.112975396     3.298269536     0.289670129
    4.978390000     1.074471536     0.006004434    -1.167201739     0.112406783     3.245817226     0.283858946
    4.978400000     1.073448150     0.006020815    -1.150726713     0.111846466     3.194162232     0.278125374
    4.978410000     1.072414477     0.006037165    -1.134223768     0.111294426     3.143306046     0.272468645
    4.978420000     1.071370518     0.006053475    -1.117694495     0.110750646     3.093249757     0.266887980
    4.978430000     1.070316272     0.006069738    -1.101140444     0.110215107     3.043994349     0.261382585
    4.978440000     1.069251748     0.006085947    -1.084563115     0.109687791     2.995540422     0.255951660
    4.978450000     1.068176956     0.006102091    -1.067963969     0.109168682     2.947888431     0.250594395
    4.978460000     1.067091911     0.006118163    -1.051344422     0.108657761     2.901038620     0.245309973
    4.978470000     1.065996633     0.006134154    -1.034705858     0.108155012     2.854990986     0.240097571
    4.978480000     1.064891147     0.006150055    -1.018049609     0.107660418     2.809745230     0.234956364
    4.978490000     1.063775482     0.006165857    -1.001376972     0.107173964     2.765301064     0.229885520
    4.978500000     1.062649672     0.006181550    -0.984689201     0.106695633     2.721657896     0.224884207
    4.978510000     1.061513756     0.006197126    -0.967987508     0.106225410     2.678814820     0.219951594
    4.978520000     1.060367777     0.006212575    -0.951273068     0.105763279     2.636771162     0.215086850
    4.978530000     1.059211784     0.006227888    -0.934547017     0.105309227     2.595525648     0.210289146
    4.978540000     1.058045830     0.006243054    -0.917810449     0.104863237     2.555077030     0.205557659
    4.978550000     1.056869976     0.006258064    -0.901064419     0.104425297     2.515424039     0.200891571
    4.978560000     1.055684284     0.006272907    -0.884309944     0.103995392     2.476565159     0.196290071
    4.978570000     1.054488825     0.006287575    -0.867548013     0.103573509     2.438498570     0.191752361
    4.978580000     1.053283673     0.006302056    -0.850779560     0.103159635     2.401222742     0.187277649
