         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.988000000     1.082621909     0.005082303    -1.110768903     0.096384369     3.324270804     0.251123345
    4.988010000     1.081833245     0.005091622    -1.098287823     0.095897684     3.283381633     0.247048835
    4.988020000     1.081037910     0.005100951    -1.085760720     0.095416128     3.242947017     0.243018304
    4.988030000     1.080235899     0.005110286    -1.073188889     0.094939699     3.202970967     0.239031562
    4.988040000     1.079427208     0.005119622    -1.060573608     0.094468397     3.163457331     0.235088407
    4.988050000     1.078611835     0.005128954    -1.047916141     0.094002223     3.124409783     0.231188627
    4.988060000     1.077789781     0.005138278    -1.035217731     0.093541177     3.085831824     0.227332004
    4.988070000     1.076961048     0.005147590    -1.022479603     0.093085262     3.047726774     0.223518309
    4.988080000     1.076125641     0.005156883    -1.009702965     0.092634481     3.010097819     0.219747308
    4.988090000     1.075283567     0.005166154    -0.996889008     0.092188836     2.972947961     0.216018759
    4.988100000     1.074434833     0.005175396    -0.984038901     0.091748332     2.936280046     0.212332416
    4.988110000     1.073579452     0.005184605    -0.971153798     0.091312974     2.900096786     0.208688024
    4.988120000     1.072717437     0.005193776    -0.958234829     0.090882766     2.864400717     0.205085327
    4.988130000     1.071848802     0.005202904    -0.945283114     0.090457715     2.829194257     0.201524062
    4.988140000     1.070973566     0.005211981    -0.932299745     0.090037826     2.794479707     0.198003966
    4.988150000     1.070091749     0.005221005    -0.919285801     0.089623107     2.760259101     0.194524771
    4.988160000     1.069203373     0.005229967    -0.906242341     0.089213564     2.726534488     0.191086209
    4.988170000     1.068308464     0.005238864    -0.893170399     0.088809205     2.693307717     0.187688009
    4.988180000     1.067407048     0.005247689    -0.880071001     0.088410037     2.660580488     0.184329903
    4.988190000     1.066499156     0.005256436    -0.866945144     0.088016070     2.628354461     0.181011621
    4.988200000     1.065584819     0.005265099    -0.853793812     0.087627310     2.596631095     0.177732897
    4.988210000     1.064664073     0.005273673    -0.840617968     0.087243768     2.565411770     0.174493467
    4.988220000     1.063736956     0.005282152    -0.827418557     0.086865451     2.534697697     0.171293070
    4.988230000     1.062803506     0.005290529    -0.814196505     0.086492369     2.504490065     0.168131449
    4.988240000     1.061863766     0.005298798    -0.800952716     0.086124532     2.474789916     0.165008355
    4.988250000     1.060917782     0.005306954    -0.787688083     0.085761948     2.445598205     0.161923544
    4.988260000     1.059965602     0.005314989    -0.774403471     0.085404628     2.416915731     0.158876780
    4.988270000     1.059007275     0.005322899    -0.761099737     0.085052581     2.388743283     0.155867838
    4.988280000     1.058042856     0.005330676    -0.747777709     0.084705816     2.361081488     0.152896500
    4.988290000     1.057072399     0.005338315    -0.734438212     0.084364344     2.333930950     0.149962564
    4.988300000     1.056095963     0.005345809    -0.721082032     0.084028175     2.307292094     0.147065838
    4.988310000     1.055113609     0.005353152    -0.707709957     0.083697318     2.281165376     0.144206146
    4.988320000     1.054125402     0.005360338    -0.694322747     0.083371784     2.255551113     0.141383327
    4.988330000     1.053131407     0.005367361    -0.680921149     0.083051582     2.230449563     0.138597241
    4.988340000     1.052131693     0.005374214    -0.667505888     0.082736723     2.205860853     0.135847764
    4.988350000     1.051126334     0.005380891    -0.654077680     0.082427216     2.181785070     0.133134797
    4.988360000     1.050115402     0.005387387    -0.640637218     0.082123071     2.158222462     0.130458262
    4.988370000     1.049098976     0.005393694    -0.627185182     0.081824297     2.135172786     0.127818108
    4.988380000     1.048077136     0.005399808    -0.613722236     0.081530905     2.112636047     0.125214312
    4.988390000     1.047049963     0.005405721    -0.600249025     0.081242905     2.090612185     0.122646883
    4.988400000     1.046017544     0.005411429    -0.586766183     0.080960305     2.069100911     0.120115862
    4.988410000     1.044979965     0.005416925    -0.573274319     0.080683114     2.048102124     0.117621324
    4.988420000     1.043937318     0.005422203    -0.559774045     0.080411344     2.027615352     0.115163387
    4.988430000     1.042889696     0.005427258    -0.546265945     0.080145001     2.007640442     0.112742209
    4.988440000     1.041837195     0.005432085    -0.532750587     0.079884097     1.988177028     0.110357992
    4.988450000     1.040779911     0.005436676    -0.519228540     0.079628638     1.969224604     0.108010991
    4.988460000     1.039717947     0.005441028    -0.505700335     0.079378635     1.950782788     0.105701510
    4.988470000     1.038651405     0.005445135    -0.492166516     0.079134096     1.932851182     0.103429913
    4.988480000     1.037580391     0.005448992    -0.478627598     0.078895029     1.915429175     0.101196623
    4.988490000     1.036505012     0.005452593    -0.465084083     0.078661443     1.898516229     0.099002130
    4.988500000     1.035425380     0.005455934    -0.451536473     0.078433346     1.882111927     0.096846994
    4.988510000     1.034341607     0.005459010    -0.437985244     0.078210745     1.866215499     0.094731850
