         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.978554622     0.996354535     0.003770888    -0.150349818     0.026537009     1.655360705     0.011281848
    4.978630252     0.994485366     0.004228533    -0.135525608     0.029509145     1.650148365     0.010596156
    4.978705882     0.992858407     0.004462898    -0.122174524     0.030912888     1.645643134     0.010193723
    4.978781513     0.991111755     0.004724926    -0.108309959     0.032418405     1.642817634     0.009502972
    4.978857143     0.989462698     0.004924915    -0.094524056     0.033600273     1.638554786     0.009231963
    4.978932773     0.987724847     0.005053842    -0.080749482     0.034529974     1.636451874     0.008072900
    4.979008403     0.985943678     0.005008664    -0.066306549     0.033734808     1.633771021     0.007219760
    4.979084034     0.984083855     0.004909313    -0.051710161     0.033273500     1.631763085     0.005311558
    4.979159664     0.982166770     0.004706753    -0.036566651     0.032364505     1.629635870     0.004539499
    4.979235294     0.980375692     0.004432702    -0.022533477     0.029949588     1.628880648     0.003424941
    4.979310924     0.978433114     0.004257372    -0.007117674     0.028905494     1.629630961     0.003437094
    4.979386555     0.976429522     0.003882517     0.008606283     0.026061911     1.628945416     0.003042554
    4.979462185     0.974423927     0.003436101     0.024639032     0.022980409     1.629938628     0.003023130
    4.979537815     0.972323188     0.002976748     0.040762257     0.019680509     1.631550970     0.003996704
    4.979613445     0.970240664     0.002502110     0.057228606     0.016490499     1.634227115     0.004866069
    4.979689076     0.967934588     0.002239653     0.074681901     0.015148250     1.637753161     0.005290444
    4.979764706     0.965814334     0.001856312     0.091449004     0.012354969     1.641094961     0.005799415
    4.979840336     0.963526946     0.001445545     0.109137533     0.009582567     1.646309267     0.004924856
    4.979915966     0.961206222     0.001375335     0.126945660     0.009435005     1.651886412     0.004963333
    4.979991597     0.958805174     0.001245438     0.145562759     0.009261215     1.658947750     0.004773826
    4.980067227     0.956515476     0.001397984     0.163632912     0.009768264     1.666776635     0.004937764
    4.980142857     0.954161403     0.001621661     0.182141134     0.011212409     1.675732647     0.005742480
    4.980218487     0.951892176     0.002026312     0.199633054     0.014089772     1.684914463     0.007889190
    4.980294118     0.949482998     0.002308501     0.218588733     0.016249580     1.696094745     0.009970801
    4.980369748     0.947142512     0.002743768     0.237002802     0.019468959     1.707140465     0.012017943
    4.980445378     0.944757760     0.003137126     0.255754503     0.022148579     1.720455694     0.014230883
    4.980521008     0.942385963     0.003510640     0.274282473     0.024574561     1.734766493     0.017620802
    4.980596639     0.940025377     0.003889327     0.293134244     0.027198387     1.748908970     0.019743274
    4.980672269     0.937603453     0.004227670     0.312249752     0.029404092     1.765062151     0.023615922
    4.980747899     0.935212627     0.004644575     0.331640338     0.032306528     1.782180909     0.027521177
    4.980823529     0.932530254     0.004976282     0.352720183     0.034687116     1.802610675     0.030614632
    4.980899160     0.930014777     0.005202447     0.372885388     0.036519832     1.823154925     0.034342230
    4.980974790     0.927268046     0.005334135     0.394779851     0.037190227     1.845925202     0.037474950
    4.981050420     0.924556500     0.005437455     0.416170829     0.038234602     1.870255846     0.040569737
    4.981126050     0.921809134     0.005479192     0.438210659     0.039070347     1.896268122     0.044471090
    4.981201681     0.918853304     0.005496187     0.461689516     0.039026556     1.925308431     0.046709275
    4.981277311     0.915825295     0.005175263     0.485529443     0.037164441     1.956504362     0.047382020
    4.981352941     0.912652814     0.004867153     0.511068117     0.034741362     1.991832768     0.047252561
    4.981428571     0.909366184     0.004431761     0.537557505     0.031580645     2.030654000     0.045475060
    4.981504202     0.905921543     0.004083412     0.565244668     0.028861692     2.072045000     0.044432892
    4.981579832     0.902424687     0.003736327     0.593467002     0.026817300     2.117193453     0.043800976
    4.981655462     0.898705384     0.003287885     0.623504604     0.024117567     2.167873813     0.040826331
    4.981731092     0.895012972     0.002884220     0.654035324     0.022120768     2.222404289     0.039681144
    4.981806723     0.891216522     0.002516770     0.685592416     0.020267678     2.280966298     0.038002709
    4.981882353     0.887201750     0.002067704     0.719140539     0.016973055     2.348064659     0.033656179
    4.981957983     0.883184263     0.001606956     0.752688698     0.014423469     2.417911346     0.031530948
    4.982033613     0.878889334     0.001317779     0.789597735     0.014100757     2.497560070     0.032671927
    4.982109244     0.874636996     0.001364789     0.826457412     0.013179763     2.582373166     0.033574034
    4.982184874     0.870206878     0.001892331     0.865614995     0.017625036     2.677014734     0.044998166
    4.982260504     0.865702996     0.002569820     0.905612515     0.023356323     2.778576649     0.062444557
    4.982336134     0.861169130     0.003292464     0.946119966     0.029057380     2.887774446     0.080565513
    4.982411765     0.856635368     0.004292212     0.987299355     0.038026850     3.004387212     0.109844542
    4.982487395     0.852109322     0.005159275     1.028130754     0.045669378     3.126240305     0.137413113
    4.982563025     0.847674021     0.006001631     1.070562004     0.052696202     3.259548031     0.165364905
    4.982638655     0.843202946     0.006900002     1.112002965     0.061336931     3.397963233     0.201347654
    4.982714286     0.838684675     0.007650508     1.155883585     0.069071775     3.549657337     0.236596033
    4.982789916     0.834201926     0.008285577     1.199557988     0.074769463     3.708212925     0.269489987
    4.982865546     0.829733807     0.008766014     1.243261625     0.080511303     3.877387548     0.303859315
    4.982941176     0.825244445     0.009190193     1.288404271     0.084911302     4.059473854     0.338224964
    4.983016807     0.820904306     0.009644283     1.332058435     0.090246087     4.244315948     0.378572622
    4.983092437     0.816601858     0.010091232     1.376558034     0.096367433     4.443806370     0.423285249
    4.983168067     0.812448904     0.010500317     1.418802987     0.100094332     4.640723597     0.459705797
    4.983243697     0.808278883     0.010941740     1.462157019     0.105608243     4.856496715     0.508080214
    4.983319328     0.804298756     0.011331750     1.504305531     0.110517504     5.074152076     0.557234633
    4.983394958     0.800270873     0.011703280     1.546540202     0.113874348     5.305474879     0.606268407
    4.983470588     0.796409139     0.012044215     1.587459031     0.117098169     5.542418308     0.657210794
    4.983546218     0.792638919     0.012403982     1.625554742     0.119567665     5.778546934     0.706459783
    4.983621849     0.788900769     0.012727145     1.665151732     0.122596540     6.034395757     0.762506500
    4.983697479     0.785281196     0.012996184     1.700868649     0.122832190     6.280478581     0.806459142
    4.983773109     0.781765845     0.013251668     1.736361991     0.123506413     6.535567577     0.856232904
    4.983848739     0.778244907     0.013519749     1.770351537     0.123453340     6.802099443     0.902189279
    4.983924370     0.774934351     0.013741039     1.801401487     0.122728789     7.061575774     0.948152058
    4.984000000     0.771617493     0.013996047     1.830340950     0.120140614     7.317107171     0.981063002
