         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.979100000     0.982199971     0.003548746    -0.039725551     0.033879249     1.605402066     0.024954625
    4.979150000     0.980511620     0.003549548    -0.026876024     0.033866197     1.604778541     0.024831144
    4.979200000     0.978824042     0.003550322    -0.014037783     0.033855564     1.604592249     0.024749746
    4.979250000     0.977137435     0.003551071    -0.001211045     0.033847349     1.604842287     0.024710618
    4.979300000     0.975451994     0.003551794     0.011603970     0.033841555     1.605527744     0.024713768
    4.979350000     0.973767915     0.003552492     0.024407041     0.033838183     1.606647727     0.024759021
    4.979400000     0.972085391     0.003553167     0.037197944     0.033837234     1.608201335     0.024846025
    4.979450000     0.970404616     0.003553820     0.049976452     0.033838711     1.610187699     0.024974254
    4.979500000     0.968725781     0.003554451     0.062742335     0.033842614     1.612605953     0.025143023
    4.979550000     0.967049079     0.003555062     0.075495360     0.033848947     1.615455234     0.025351502
    4.979600000     0.965374698     0.003555653     0.088235293     0.033857711     1.618734667     0.025598732
    4.979650000     0.963702828     0.003556227     0.100961890     0.033868909     1.622443428     0.025883646
    4.979700000     0.962033654     0.003556784     0.113674910     0.033882543     1.626580647     0.026205091
    4.979750000     0.960367363     0.003557324     0.126374102     0.033898617     1.631145501     0.026561843
    4.979800000     0.958704138     0.003557850     0.139059214     0.033917133     1.636137143     0.026952636
    4.979850000     0.957044162     0.003558362     0.151729988     0.033938095     1.641554744     0.027376172
    4.979900000     0.955387614     0.003558861     0.164386161     0.033961506     1.647397457     0.027831144
    4.979950000     0.953734673     0.003559349     0.177027462     0.033987370     1.653664475     0.028316250
    4.980000000     0.952085516     0.003559826     0.189653621     0.034015690     1.660354935     0.028830207
    4.980050000     0.950440316     0.003560294     0.202264354     0.034046470     1.667468037     0.029371761
    4.980100000     0.948799245     0.003560754     0.214859377     0.034079714     1.675002928     0.029939697
    4.980150000     0.947162474     0.003561207     0.227438396     0.034115427     1.682958776     0.030532846
    4.980200000     0.945530171     0.003561654     0.240001113     0.034153613     1.691334733     0.031150092
    4.980250000     0.943902499     0.003562096     0.252547222     0.034194278     1.700129949     0.031790372
    4.980300000     0.942279623     0.003562534     0.265076408     0.034237425     1.709343581     0.032452684
    4.980350000     0.940661702     0.003562970     0.277588352     0.034283060     1.718974753     0.033136084
    4.980400000     0.939048893     0.003563403     0.290082725     0.034331189     1.729022621     0.033839685
    4.980450000     0.937441353     0.003563837     0.302559193     0.034381816     1.739486265     0.034562663
    4.980500000     0.935839232     0.003564270     0.315017412     0.034434949     1.750364812     0.035304248
    4.980550000     0.934242681     0.003564706     0.327457030     0.034490592     1.761657355     0.036063728
    4.980600000     0.932651846     0.003565144     0.339877687     0.034548752     1.773362963     0.036840445
    4.980650000     0.931066872     0.003565585     0.352279015     0.034609435     1.785480701     0.037633790
    4.980700000     0.929487898     0.003566031     0.364660636     0.034672648     1.798009615     0.038443207
    4.980750000     0.927915063     0.003566482     0.377022166     0.034738398     1.810948724     0.039268184
    4.980800000     0.926348501     0.003566940     0.389363206     0.034806693     1.824297048     0.040108252
    4.980850000     0.924788346     0.003567406     0.401683358     0.034877538     1.838053537     0.040962984
    4.980900000     0.923234724     0.003567880     0.413982203     0.034950943     1.852217181     0.041831994
    4.980950000     0.921687763     0.003568363     0.426259321     0.035026914     1.866786889     0.042714929
    4.981000000     0.920147584     0.003568856     0.438514279     0.035105460     1.881761578     0.043611471
    4.981050000     0.918614307     0.003569360     0.450746634     0.035186590     1.897140115     0.044521333
    4.981100000     0.917088048     0.003569876     0.462955934     0.035270311     1.912921354     0.045444257
    4.981150000     0.915568919     0.003570405     0.475141716     0.035356633     1.929104107     0.046380014
    4.981200000     0.914057032     0.003570948     0.487303508     0.035445564     1.945687144     0.047328398
    4.981250000     0.912552491     0.003571504     0.499440828     0.035537114     1.962669215     0.048289227
    4.981300000     0.911055400     0.003572076     0.511553182     0.035631293     1.980049021     0.049262341
    4.981350000     0.909565859     0.003572664     0.523640066     0.035728111     1.997825247     0.050247600
    4.981400000     0.908083965     0.003573268     0.535700968     0.035827577     2.015996484     0.051244881
    4.981450000     0.906609811     0.003573889     0.547735362     0.035929702     2.034561343     0.052254080
    4.981500000     0.905143486     0.003574529     0.559742711     0.036034497     2.053518352     0.053275109
    4.981550000     0.903685078     0.003575187     0.571722473     0.036141973     2.072865992     0.054307891
    4.981600000     0.902234669     0.003575864     0.583674087     0.036252140     2.092602714     0.055352368
    4.981650000     0.900792341     0.003576561     0.595596987     0.036365011     2.112726932     0.056408489
    4.981700000     0.899358169     0.003577279     0.607490593     0.036480597     2.133236953     0.057476218
    4.981750000     0.897932228     0.003578017     0.619354318     0.036598910     2.154131073     0.058555528
    4.981800000     0.896514587     0.003578778     0.631187560     0.036719963     2.175407533     0.059646401
    4.981850000     0.895105314     0.003579560     0.642989705     0.036843768     2.197064506     0.060748829
    4.981900000     0.893704473     0.003580365     0.654760135     0.036970339     2.219100084     0.061862812
    4.981950000     0.892312124     0.003581193     0.666498214     0.037099687     2.241512345     0.062988358
    4.982000000     0.890928324     0.003582044     0.678203300     0.037231828     2.264299249     0.064125480
