         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.988989899     0.992628536     0.001492763     0.025381026     0.015646331     1.660340284     0.004327692
    4.989070707     0.988188607     0.001762580     0.068756462     0.017688251     1.667383877     0.004729574
    4.989151515     0.983793494     0.002202083     0.111969171     0.021365853     1.677133287     0.008049749
    4.989232323     0.979422015     0.002583539     0.154866161     0.024648484     1.695020163     0.011909496
    4.989313131     0.975101256     0.003041938     0.198162224     0.028878781     1.717286161     0.018340725
    4.989393939     0.970808288     0.003212720     0.241002587     0.030635775     1.742806313     0.021055409
    4.989474747     0.966586944     0.003465987     0.283197419     0.033913101     1.776897766     0.026913067
    4.989555556     0.962240773     0.003465529     0.327184430     0.033533382     1.816167971     0.030967829
    4.989636364     0.957879022     0.003394001     0.372134835     0.033160583     1.857689532     0.032968353
    4.989717172     0.953552300     0.002846861     0.416450512     0.028994231     1.908038202     0.034941988
    4.989797980     0.948989764     0.002389189     0.464232953     0.025539211     1.967776899     0.033021595
    4.989878788     0.943874487     0.001705657     0.517668656     0.019681431     2.042076665     0.027765951
    4.989959596     0.938232291     0.001190483     0.577077491     0.015475543     2.132344847     0.023868516
    4.990040404     0.932352912     0.001185559     0.639423266     0.015075407     2.242245445     0.028482367
    4.990121212     0.926496240     0.001585697     0.702682582     0.018987142     2.362713976     0.037253910
    4.990202020     0.920719236     0.002243900     0.766526673     0.025857128     2.498672109     0.055905027
    4.990282828     0.915199709     0.002839365     0.828243962     0.032012373     2.644794087     0.077702176
    4.990363636     0.909684423     0.003613603     0.891539658     0.040539164     2.808042554     0.105094563
    4.990444444     0.904384190     0.004224633     0.953275435     0.047663078     2.976784088     0.132535283
    4.990525253     0.899289674     0.004812906     1.013947952     0.054846780     3.161515105     0.167874676
    4.990606061     0.894406980     0.005369420     1.073495578     0.063099455     3.356890052     0.205020723
    4.990686869     0.889557436     0.005852016     1.133342212     0.069120085     3.565504799     0.241687258
    4.990767677     0.884955817     0.006323528     1.191511924     0.076443932     3.788409029     0.286653692
    4.990848485     0.880478895     0.006734229     1.249138011     0.081130040     4.021670707     0.328938796
    4.990929293     0.876152173     0.007174306     1.305509074     0.088622453     4.266685395     0.379096458
    4.991010101     0.871913016     0.007567869     1.360655339     0.094021322     4.523644664     0.428403314
    4.991090909     0.867905986     0.007926348     1.414056918     0.097691825     4.793515984     0.481304149
    4.991171717     0.863974950     0.008198549     1.465531636     0.100318435     5.067918662     0.530548463
    4.991252525     0.860280943     0.008520607     1.512180579     0.103784680     5.350028873     0.579783780
    4.991333333     0.856681645     0.008744087     1.559231242     0.105041852     5.640678930     0.632397463
    4.991414141     0.853243813     0.008967113     1.601435746     0.106200558     5.926227567     0.687287812
    4.991494949     0.849899989     0.009184778     1.644222887     0.105829652     6.231991156     0.728776194
    4.991575758     0.846679819     0.009375564     1.679608227     0.103775906     6.514457508     0.766632892
    4.991656566     0.843562385     0.009549229     1.712661894     0.100388572     6.829435526     0.808546599
    4.991737374     0.840657899     0.009702811     1.740991667     0.096983457     7.113058436     0.840932861
    4.991818182     0.837795943     0.009820566     1.763422149     0.090222486     7.382539342     0.858236145
    4.991898990     0.835060465     0.009902487     1.785737389     0.084375697     7.668282087     0.880388646
    4.991979798     0.832434100     0.010012359     1.798589743     0.076884396     7.900976987     0.875625457
    4.992060606     0.829974154     0.010121651     1.809215599     0.069394737     8.132450048     0.856926755
