         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.986000000     1.098109025     0.007697812    -0.888681512     0.062570086     2.776957965     0.163165525
    4.986080808     1.094356704     0.007572406    -0.854237462     0.060447906     2.690865223     0.151490171
    4.986161616     1.090720230     0.007504586    -0.822002774     0.059747137     2.613832897     0.142214842
    4.986242424     1.086937356     0.007421324    -0.788371098     0.058114904     2.536631569     0.132253906
    4.986323232     1.083337229     0.007324162    -0.756083784     0.056314088     2.466013953     0.120765314
    4.986404040     1.079677010     0.007221152    -0.724677362     0.055137935     2.401761203     0.113555492
    4.986484848     1.076066822     0.007309283    -0.693579941     0.054621569     2.340293297     0.106083688
    4.986565657     1.072497255     0.007282444    -0.663595822     0.054942793     2.284049176     0.101150923
    4.986646465     1.069024312     0.007263024    -0.634118610     0.054381309     2.230619727     0.094333793
    4.986727273     1.065793413     0.007190985    -0.606401947     0.054002996     2.182066121     0.088346405
    4.986808081     1.062742615     0.007014877    -0.580977149     0.052932113     2.140063626     0.083838099
    4.986888889     1.059871614     0.006675596    -0.556694704     0.050172564     2.102665631     0.075452266
    4.986969697     1.057250464     0.006336916    -0.535488920     0.047469901     2.070830534     0.068909136
    4.987050505     1.054577821     0.005964539    -0.513310829     0.044656094     2.038685442     0.063258867
    4.987131313     1.052071667     0.005461609    -0.493028188     0.040919471     2.010043135     0.054313629
    4.987212121     1.049639404     0.005036627    -0.472748923     0.037676287     1.983960695     0.048366010
    4.987292929     1.047213912     0.004723193    -0.452738812     0.035426531     1.957946635     0.043585930
    4.987373737     1.045031631     0.004351211    -0.435025534     0.032799322     1.936361149     0.038964515
    4.987454545     1.042847168     0.003989182    -0.417146667     0.030050600     1.915421355     0.034706733
    4.987535354     1.040812683     0.003318621    -0.400609415     0.025579764     1.896552825     0.029057635
    4.987616162     1.038740879     0.002766951    -0.383859454     0.022030846     1.877911601     0.024209107
    4.987696970     1.036618280     0.002383900    -0.366545087     0.018989406     1.860782034     0.019102690
    4.987777778     1.034637666     0.001880978    -0.350436361     0.015647853     1.845276816     0.015487132
    4.987858586     1.032590604     0.001544271    -0.334101982     0.012982591     1.829483399     0.012781786
    4.987939394     1.030321044     0.001672365    -0.315735510     0.013124440     1.813105694     0.011466371
    4.988020202     1.028105241     0.001717216    -0.298370477     0.013146206     1.799417872     0.010928329
    4.988101010     1.025835878     0.001870649    -0.280326659     0.014189914     1.786461757     0.010564572
    4.988181818     1.023596406     0.002184434    -0.262741240     0.016640375     1.773878488     0.011767301
    4.988262626     1.021285772     0.002343201    -0.244166272     0.017416693     1.760533032     0.011356982
    4.988343434     1.019030446     0.002628306    -0.226444988     0.019920938     1.750175586     0.012479382
    4.988424242     1.016677636     0.002746803    -0.208221250     0.019810967     1.739732680     0.010573683
    4.988505051     1.014298099     0.002933332    -0.189452505     0.021088197     1.730010474     0.009516147
    4.988585859     1.011882329     0.003004184    -0.170470496     0.021528709     1.720508079     0.008633621
