epoch,loss,val_loss
1,-1.8189060688018799,-2.0023372173309326
2,-2.032865524291992,-2.061626672744751
3,-2.0818872451782227,-2.1024386882781982
4,-2.114691972732544,-2.1264822483062744
5,-2.1354010105133057,-2.14300274848938
6,-2.149632692337036,-2.1563520431518555
7,-2.1607112884521484,-2.1647531986236572
8,-2.1693477630615234,-2.1710638999938965
9,-2.1766045093536377,-2.180243730545044
10,-2.1825568675994873,-2.1839370727539062
11,-2.187547445297241,-2.1902310848236084
12,-2.1918067932128906,-2.1936450004577637
13,-2.1952593326568604,-2.196495771408081
14,-2.198194980621338,-2.1986961364746094
15,-2.2007217407226562,-2.2018542289733887
16,-2.2028119564056396,-2.203798770904541
17,-2.2049202919006348,-2.205122470855713
18,-2.2068397998809814,-2.2058863639831543
19,-2.2085530757904053,-2.2083652019500732
20,-2.209873676300049,-2.209014654159546
21,-2.2112574577331543,-2.2107081413269043
22,-2.21260404586792,-2.21488618850708
23,-2.2140610218048096,-2.2155439853668213
24,-2.2149527072906494,-2.2159571647644043
25,-2.215873956680298,-2.2170886993408203
26,-2.217207908630371,-2.2178244590759277
27,-2.2182369232177734,-2.2184829711914062
28,-2.2189855575561523,-2.2202553749084473
29,-2.2199885845184326,-2.221194267272949
30,-2.220843553543091,-2.2204055786132812
31,-2.221543312072754,-2.2188985347747803
32,-2.222656726837158,-2.2205917835235596
33,-2.2232799530029297,-2.222989320755005
34,-2.2239434719085693,-2.2248854637145996
35,-2.2248051166534424,-2.2264397144317627
36,-2.2254011631011963,-2.226776599884033
37,-2.2259879112243652,-2.2265255451202393
38,-2.226851224899292,-2.226728916168213
39,-2.2273876667022705,-2.2282216548919678
40,-2.228022336959839,-2.2286853790283203
41,-2.228475332260132,-2.226811170578003
42,-2.229165554046631,-2.227062940597534
43,-2.229778289794922,-2.2298667430877686
44,-2.230346918106079,-2.2301855087280273
45,-2.230961322784424,-2.230783462524414
46,-2.2312986850738525,-2.2318742275238037
47,-2.232032060623169,-2.232649326324463
48,-2.2323265075683594,-2.231606960296631
49,-2.2328248023986816,-2.233593702316284
