epoch,loss,val_loss
1,-1.868106722831726,-2.035865306854248
2,-2.0592620372772217,-2.0787785053253174
3,-2.097564697265625,-2.1101737022399902
4,-2.1228647232055664,-2.13310170173645
5,-2.1408395767211914,-2.149374008178711
6,-2.154606580734253,-2.1619760990142822
7,-2.165816307067871,-2.1699507236480713
8,-2.1752421855926514,-2.1810290813446045
9,-2.183502435684204,-2.1878607273101807
10,-2.1899209022521973,-2.189969778060913
11,-2.1950790882110596,-2.1974399089813232
12,-2.199202060699463,-2.2004122734069824
13,-2.202749252319336,-2.2052626609802246
14,-2.2057602405548096,-2.208221197128296
15,-2.208130359649658,-2.2090916633605957
16,-2.210355281829834,-2.2124557495117188
17,-2.212627410888672,-2.2145044803619385
18,-2.214146852493286,-2.2134523391723633
19,-2.215813398361206,-2.2164859771728516
20,-2.2172486782073975,-2.2155230045318604
21,-2.2186357975006104,-2.2183516025543213
22,-2.219632863998413,-2.2163403034210205
23,-2.2209653854370117,-2.2200093269348145
24,-2.2220144271850586,-2.2219395637512207
25,-2.223052978515625,-2.223665714263916
26,-2.2240235805511475,-2.2252657413482666
27,-2.225123167037964,-2.2227556705474854
28,-2.2258036136627197,-2.225094795227051
29,-2.2265267372131348,-2.2284462451934814
30,-2.2276108264923096,-2.2288780212402344
31,-2.2281856536865234,-2.229100227355957
32,-2.229210138320923,-2.2283668518066406
33,-2.2300376892089844,-2.2294909954071045
34,-2.2306771278381348,-2.2296667098999023
35,-2.2312355041503906,-2.229188919067383
36,-2.2317004203796387,-2.2310116291046143
37,-2.232527494430542,-2.232522487640381
38,-2.2331559658050537,-2.2342886924743652
39,-2.2337100505828857,-2.2338881492614746
40,-2.2344934940338135,-2.235384941101074
41,-2.2348921298980713,-2.236133098602295
42,-2.235506534576416,-2.234039783477783
43,-2.236243724822998,-2.2377309799194336
44,-2.2365469932556152,-2.237905263900757
45,-2.2373287677764893,-2.238652467727661
46,-2.237647294998169,-2.239447593688965
47,-2.2381591796875,-2.2370753288269043
48,-2.2388534545898438,-2.2378084659576416
49,-2.2392795085906982,-2.2388343811035156
50,-2.239539861679077,-2.23968243598938
51,-2.2402703762054443,-2.2411000728607178
52,-2.240600347518921,-2.2413363456726074
53,-2.241083860397339,-2.240508556365967
54,-2.2415897846221924,-2.2427518367767334
55,-2.24166202545166,-2.2431745529174805
56,-2.242480754852295,-2.2417104244232178
57,-2.242790460586548,-2.241366147994995
58,-2.243274450302124,-2.2412827014923096
59,-2.2434847354888916,-2.2440707683563232
60,-2.2439310550689697,-2.2433042526245117
61,-2.2444355487823486,-2.2443645000457764
62,-2.2447826862335205,-2.2420713901519775
63,-2.24526309967041,-2.244652271270752
64,-2.24544095993042,-2.246004104614258
65,-2.2458324432373047,-2.2469663619995117
66,-2.246323585510254,-2.2464072704315186
67,-2.246687889099121,-2.247436285018921
68,-2.247023820877075,-2.246208906173706
69,-2.247401475906372,-2.2469687461853027
70,-2.2477989196777344,-2.2479114532470703
71,-2.248185396194458,-2.247917652130127
72,-2.2484660148620605,-2.2465732097625732
73,-2.2489001750946045,-2.2488834857940674
74,-2.2490806579589844,-2.24902606010437
75,-2.2494380474090576,-2.249191999435425
76,-2.249699115753174,-2.250415086746216
77,-2.250260591506958,-2.250598430633545
78,-2.2502145767211914,-2.2481253147125244
79,-2.250805139541626,-2.250570774078369
80,-2.250946283340454,-2.2514758110046387
81,-2.251171827316284,-2.2509586811065674
82,-2.251596689224243,-2.2513842582702637
83,-2.251772880554199,-2.2526376247406006
84,-2.2522737979888916,-2.2519736289978027
85,-2.2523131370544434,-2.252546787261963
86,-2.252471446990967,-2.249102830886841
87,-2.252972364425659,-2.251009941101074
88,-2.253016948699951,-2.2517170906066895
89,-2.2532145977020264,-2.253800392150879
90,-2.2534289360046387,-2.2546536922454834
91,-2.2540037631988525,-2.254028797149658
92,-2.254016637802124,-2.254939079284668
93,-2.2543251514434814,-2.247716188430786
94,-2.2544548511505127,-2.254868507385254
95,-2.254664182662964,-2.2545695304870605
96,-2.2548887729644775,-2.255812883377075
97,-2.2551064491271973,-2.2553601264953613
98,-2.255439281463623,-2.253793478012085
99,-2.255722999572754,-2.256472587585449
100,-2.255849838256836,-2.254713773727417
101,-2.255892515182495,-2.2563676834106445
102,-2.2560975551605225,-2.2548956871032715
103,-2.2564291954040527,-2.2554333209991455
104,-2.2567992210388184,-2.2570409774780273
105,-2.256896734237671,-2.256175994873047
106,-2.2570102214813232,-2.2574758529663086
107,-2.257225275039673,-2.258418560028076
108,-2.2575504779815674,-2.2576992511749268
109,-2.2575955390930176,-2.256175994873047
110,-2.2577924728393555,-2.258934259414673
111,-2.258025646209717,-2.2579383850097656
112,-2.2581794261932373,-2.259394645690918
113,-2.2584314346313477,-2.25937819480896
114,-2.2585067749023438,-2.2593722343444824
115,-2.2588889598846436,-2.25810170173645
116,-2.2587661743164062,-2.2587149143218994
117,-2.2591893672943115,-2.258345365524292
118,-2.2592461109161377,-2.2596170902252197
119,-2.2593801021575928,-2.2598605155944824
120,-2.2595174312591553,-2.2581188678741455
121,-2.259702205657959,-2.257993459701538
122,-2.259859800338745,-2.260023593902588
123,-2.2600646018981934,-2.2604732513427734
124,-2.26017165184021,-2.2579493522644043
125,-2.2604005336761475,-2.2595255374908447
126,-2.260697603225708,-2.2602741718292236
127,-2.260732412338257,-2.261350154876709
128,-2.2608578205108643,-2.259718418121338
129,-2.2611520290374756,-2.2618093490600586
130,-2.2609658241271973,-2.2603719234466553
131,-2.261066436767578,-2.2613625526428223
132,-2.2614798545837402,-2.261698007583618
133,-2.2616519927978516,-2.261385440826416
134,-2.2616336345672607,-2.261704683303833
135,-2.262030839920044,-2.261223793029785
136,-2.2621119022369385,-2.262089967727661
137,-2.2621424198150635,-2.2625763416290283
138,-2.2622573375701904,-2.2628748416900635
139,-2.262545347213745,-2.2624754905700684
140,-2.2627220153808594,-2.262770175933838
141,-2.262758255004883,-2.2608940601348877
142,-2.262834072113037,-2.2637202739715576
143,-2.26310658454895,-2.2622334957122803
144,-2.26315975189209,-2.2631654739379883
145,-2.2634615898132324,-2.2627217769622803
146,-2.2635726928710938,-2.2630035877227783
147,-2.2636146545410156,-2.264651298522949
148,-2.2637219429016113,-2.263115882873535
149,-2.263624906539917,-2.2633821964263916
150,-2.2640206813812256,-2.264889717102051
151,-2.264094591140747,-2.264162063598633
152,-2.264256000518799,-2.2649519443511963
153,-2.2643086910247803,-2.265061140060425
154,-2.2645442485809326,-2.2645328044891357
155,-2.2645492553710938,-2.2641639709472656
156,-2.2647714614868164,-2.2649312019348145
157,-2.264803171157837,-2.262153148651123
158,-2.2649459838867188,-2.265252113342285
159,-2.265002489089966,-2.26505184173584
160,-2.265004873275757,-2.265153646469116
161,-2.265361785888672,-2.2652716636657715
162,-2.265181303024292,-2.264186382293701
163,-2.2654690742492676,-2.2645671367645264
164,-2.265479326248169,-2.264354944229126
165,-2.2657501697540283,-2.2643115520477295
166,-2.2658772468566895,-2.266636371612549
167,-2.2660248279571533,-2.266634702682495
168,-2.266143321990967,-2.265697479248047
169,-2.2661595344543457,-2.266901731491089
170,-2.266291379928589,-2.264526605606079
171,-2.2663638591766357,-2.2662763595581055
172,-2.26651668548584,-2.2671144008636475
173,-2.2664573192596436,-2.2667510509490967
174,-2.2665913105010986,-2.2669355869293213
175,-2.2667198181152344,-2.267493724822998
176,-2.2669832706451416,-2.2674720287323
177,-2.266964912414551,-2.2677571773529053
178,-2.2670724391937256,-2.2652275562286377
179,-2.2671561241149902,-2.2669506072998047
180,-2.2673513889312744,-2.2671725749969482
181,-2.2674195766448975,-2.2685904502868652
182,-2.267380475997925,-2.2669477462768555
183,-2.2675821781158447,-2.2679736614227295
184,-2.267835855484009,-2.2684390544891357
185,-2.267894744873047,-2.268151044845581
186,-2.2678894996643066,-2.2684924602508545
187,-2.2679381370544434,-2.267674207687378
188,-2.2682249546051025,-2.268409490585327
189,-2.2682912349700928,-2.2691423892974854
190,-2.268218755722046,-2.267925262451172
191,-2.2683541774749756,-2.268197536468506
192,-2.2684202194213867,-2.2689433097839355
193,-2.268568992614746,-2.2695131301879883
194,-2.2686069011688232,-2.268617630004883
195,-2.2687346935272217,-2.2682971954345703
196,-2.268853187561035,-2.268634557723999
197,-2.268892288208008,-2.267831563949585
198,-2.2690088748931885,-2.2693145275115967
199,-2.2690865993499756,-2.2695114612579346
200,-2.26908016204834,-2.2691705226898193
201,-2.2693405151367188,-2.268806219100952
202,-2.2693912982940674,-2.26833176612854
203,-2.269348621368408,-2.270230531692505
204,-2.269503355026245,-2.270007848739624
205,-2.26963472366333,-2.26875638961792
206,-2.2697925567626953,-2.2693769931793213
207,-2.2696032524108887,-2.268864870071411
208,-2.2699036598205566,-2.2705724239349365
209,-2.2698018550872803,-2.2704713344573975
210,-2.2698874473571777,-2.270517587661743
211,-2.2701802253723145,-2.2684319019317627
212,-2.270176887512207,-2.2699825763702393
213,-2.270250082015991,-2.2681572437286377
214,-2.270220994949341,-2.2705070972442627
215,-2.2704553604125977,-2.2701916694641113
216,-2.2704524993896484,-2.2689719200134277
217,-2.2705869674682617,-2.270801305770874
218,-2.270660638809204,-2.2706165313720703
219,-2.2707173824310303,-2.2704553604125977
220,-2.2707831859588623,-2.2712299823760986
221,-2.270975112915039,-2.27050518989563
222,-2.2709426879882812,-2.271275043487549
