epoch,loss,val_loss
1,-1.7126082181930542,-1.9945234060287476
2,-2.0110630989074707,-2.028970241546631
3,-2.0471041202545166,-2.063595771789551
4,-2.0773630142211914,-2.090761423110962
5,-2.0999536514282227,-2.109710216522217
6,-2.117924213409424,-2.125965118408203
7,-2.1317944526672363,-2.1376237869262695
8,-2.14255690574646,-2.1466567516326904
9,-2.1517951488494873,-2.1558797359466553
10,-2.1593668460845947,-2.1615512371063232
11,-2.165461301803589,-2.169196605682373
12,-2.1713364124298096,-2.1735312938690186
13,-2.175792694091797,-2.1781094074249268
14,-2.180142402648926,-2.181333541870117
15,-2.183417797088623,-2.1861095428466797
16,-2.1866657733917236,-2.1885108947753906
17,-2.189319133758545,-2.189953088760376
18,-2.191964864730835,-2.1938419342041016
19,-2.1938886642456055,-2.1954774856567383
20,-2.1958041191101074,-2.1964375972747803
21,-2.1977603435516357,-2.1982462406158447
22,-2.1992785930633545,-2.20005202293396
23,-2.2008697986602783,-2.2017221450805664
24,-2.202052116394043,-2.203307628631592
25,-2.2033731937408447,-2.202458620071411
26,-2.20452618598938,-2.2056756019592285
27,-2.2057671546936035,-2.2067019939422607
28,-2.206939697265625,-2.2070107460021973
29,-2.2078065872192383,-2.208672523498535
30,-2.2087392807006836,-2.209014654159546
31,-2.2096521854400635,-2.2099366188049316
32,-2.210432767868042,-2.210670232772827
33,-2.2114970684051514,-2.20933198928833
34,-2.211996078491211,-2.212115526199341
35,-2.21309757232666,-2.2134439945220947
36,-2.2137887477874756,-2.213719367980957
37,-2.2143027782440186,-2.2155797481536865
38,-2.2150285243988037,-2.2159664630889893
39,-2.2157015800476074,-2.2162325382232666
40,-2.216646671295166,-2.215017795562744
41,-2.2170231342315674,-2.2180209159851074
42,-2.2176315784454346,-2.2180473804473877
43,-2.218212842941284,-2.219446897506714
44,-2.2189080715179443,-2.21844220161438
45,-2.2193799018859863,-2.2190380096435547
46,-2.2199149131774902,-2.2203831672668457
47,-2.2204980850219727,-2.2198147773742676
48,-2.2211437225341797,-2.2214436531066895
49,-2.2213757038116455,-2.22139835357666
50,-2.2220497131347656,-2.22170090675354
51,-2.2226133346557617,-2.2223799228668213
52,-2.2229843139648438,-2.2235147953033447
53,-2.2232308387756348,-2.2231366634368896
54,-2.223884344100952,-2.223235845565796
55,-2.224350929260254,-2.2242672443389893
56,-2.224705219268799,-2.224997043609619
57,-2.225027084350586,-2.224794864654541
58,-2.2255446910858154,-2.225355386734009
59,-2.2257721424102783,-2.226208209991455
60,-2.2262063026428223,-2.2267985343933105
61,-2.2269325256347656,-2.226980209350586
62,-2.2269630432128906,-2.2267022132873535
63,-2.227332592010498,-2.2252495288848877
64,-2.227856397628784,-2.227509021759033
65,-2.228032350540161,-2.227586507797241
66,-2.2284891605377197,-2.229356288909912
67,-2.228717565536499,-2.228414297103882
68,-2.2291500568389893,-2.2300195693969727
69,-2.2297184467315674,-2.2295777797698975
70,-2.229991912841797,-2.230034828186035
71,-2.2300381660461426,-2.229231357574463
72,-2.2305145263671875,-2.2304775714874268
73,-2.2304797172546387,-2.2313179969787598
74,-2.231117010116577,-2.2317020893096924
75,-2.2315776348114014,-2.2307028770446777
76,-2.2317631244659424,-2.232679843902588
77,-2.232130289077759,-2.232191562652588
78,-2.232512950897217,-2.2314770221710205
79,-2.2326793670654297,-2.2317140102386475
80,-2.232992649078369,-2.230891227722168
81,-2.2329766750335693,-2.233124256134033
82,-2.2334961891174316,-2.2335596084594727
83,-2.2337961196899414,-2.232405424118042
84,-2.2340917587280273,-2.23215389251709
85,-2.2343108654022217,-2.2343907356262207
86,-2.2344765663146973,-2.2346031665802
87,-2.234938383102417,-2.2334346771240234
88,-2.235180616378784,-2.232574701309204
89,-2.2351908683776855,-2.234811305999756
90,-2.235470771789551,-2.236166000366211
91,-2.2357871532440186,-2.236022710800171
