epoch,loss,val_loss
1,-1.5825365781784058,-1.6303941011428833
2,-1.6451774835586548,-1.653438925743103
3,-1.6711896657943726,-1.6767526865005493
4,-1.6877281665802002,-1.6932324171066284
5,-1.6958611011505127,-1.697635531425476
6,-1.7010374069213867,-1.703389286994934
7,-1.7049232721328735,-1.7066748142242432
8,-1.7081897258758545,-1.7026710510253906
9,-1.7109196186065674,-1.71141517162323
10,-1.7133195400238037,-1.712708830833435
11,-1.7153825759887695,-1.7170588970184326
12,-1.7174034118652344,-1.7192600965499878
13,-1.7191576957702637,-1.7197989225387573
14,-1.7208640575408936,-1.721305012702942
15,-1.722229242324829,-1.7207509279251099
16,-1.7238343954086304,-1.7226227521896362
17,-1.7252261638641357,-1.7250159978866577
18,-1.7265735864639282,-1.7258347272872925
19,-1.7278428077697754,-1.728881597518921
20,-1.7289808988571167,-1.7302354574203491
21,-1.7301911115646362,-1.7285363674163818
22,-1.7312469482421875,-1.7293857336044312
23,-1.7322651147842407,-1.7287625074386597
24,-1.7332583665847778,-1.734407663345337
25,-1.7342602014541626,-1.734943151473999
26,-1.735129714012146,-1.73280668258667
27,-1.7359970808029175,-1.7361918687820435
28,-1.7368615865707397,-1.7354835271835327
29,-1.7378093004226685,-1.7373172044754028
30,-1.7385098934173584,-1.7382845878601074
31,-1.739227533340454,-1.7395776510238647
32,-1.7400193214416504,-1.7400119304656982
33,-1.7408194541931152,-1.7403956651687622
34,-1.7414673566818237,-1.7414095401763916
35,-1.7421311140060425,-1.7423449754714966
36,-1.7427211999893188,-1.739485263824463
37,-1.74337637424469,-1.74442458152771
38,-1.7440297603607178,-1.7450634241104126
39,-1.7445396184921265,-1.7448903322219849
40,-1.7451180219650269,-1.7419443130493164
41,-1.7457122802734375,-1.7462223768234253
42,-1.7462964057922363,-1.7452356815338135
43,-1.7467308044433594,-1.7474638223648071
44,-1.7473037242889404,-1.7467182874679565
45,-1.7478026151657104,-1.745022177696228
46,-1.7482836246490479,-1.748940110206604
47,-1.7487294673919678,-1.7488847970962524
48,-1.74916410446167,-1.7483880519866943
49,-1.7495663166046143,-1.7493902444839478
50,-1.7500685453414917,-1.7497073411941528
51,-1.750440001487732,-1.7512942552566528
52,-1.750748634338379,-1.7492009401321411
53,-1.751258134841919,-1.7507116794586182
54,-1.7516218423843384,-1.7528774738311768
55,-1.7520954608917236,-1.7523107528686523
56,-1.7523627281188965,-1.7516083717346191
57,-1.7528619766235352,-1.7539082765579224
58,-1.7531561851501465,-1.7536908388137817
59,-1.753483772277832,-1.7493436336517334
60,-1.7538601160049438,-1.754937767982483
61,-1.7541978359222412,-1.7540136575698853
62,-1.7544351816177368,-1.752885103225708
63,-1.754704236984253,-1.7547944784164429
64,-1.7550420761108398,-1.7543432712554932
65,-1.755434274673462,-1.7558424472808838
66,-1.7557599544525146,-1.7546398639678955
67,-1.7558449506759644,-1.7564224004745483
68,-1.7562483549118042,-1.7567352056503296
69,-1.756459355354309,-1.7557319402694702
70,-1.7566838264465332,-1.7572942972183228
71,-1.756924033164978,-1.7570360898971558
72,-1.7570737600326538,-1.7571179866790771
73,-1.7573790550231934,-1.756923794746399
74,-1.757574439048767,-1.7568144798278809
75,-1.7577804327011108,-1.7575653791427612
76,-1.7580037117004395,-1.757819652557373
77,-1.7581924200057983,-1.7584985494613647
78,-1.758499026298523,-1.7576861381530762
79,-1.758644700050354,-1.7571805715560913
80,-1.7588412761688232,-1.759374976158142
81,-1.7590806484222412,-1.759192705154419
82,-1.7592277526855469,-1.7589493989944458
83,-1.7594149112701416,-1.7596644163131714
84,-1.759607195854187,-1.7603679895401
85,-1.7596694231033325,-1.7598835229873657
86,-1.7599937915802002,-1.7606914043426514
87,-1.7601280212402344,-1.7600661516189575
88,-1.7602558135986328,-1.7595481872558594
89,-1.7604420185089111,-1.760233759880066
90,-1.7605348825454712,-1.759109616279602
91,-1.7607074975967407,-1.7601279020309448
92,-1.7608774900436401,-1.7606009244918823
93,-1.761061191558838,-1.760113000869751
94,-1.7611384391784668,-1.7590762376785278
95,-1.7613693475723267,-1.7618906497955322
96,-1.761368751525879,-1.7619560956954956
97,-1.7615699768066406,-1.7608540058135986
98,-1.761731743812561,-1.762486219406128
99,-1.7618228197097778,-1.7617082595825195
100,-1.7619962692260742,-1.7619900703430176
101,-1.7620429992675781,-1.762285828590393
102,-1.7621805667877197,-1.762076735496521
103,-1.7622826099395752,-1.76155686378479
104,-1.7624591588974,-1.762823462486267
105,-1.7625547647476196,-1.762595295906067
106,-1.762654185295105,-1.7621076107025146
107,-1.762781023979187,-1.7617113590240479
108,-1.7628988027572632,-1.763010025024414
109,-1.762978434562683,-1.7623565196990967
110,-1.7630720138549805,-1.7631794214248657
111,-1.7631847858428955,-1.7633857727050781
112,-1.763325572013855,-1.7621548175811768
113,-1.7633758783340454,-1.7634189128875732
114,-1.7634344100952148,-1.7641898393630981
115,-1.7635791301727295,-1.7635341882705688
116,-1.763641119003296,-1.761922001838684
117,-1.7638031244277954,-1.7619378566741943
118,-1.7638542652130127,-1.7639232873916626
119,-1.7639050483703613,-1.7635889053344727
120,-1.764009714126587,-1.7641884088516235
121,-1.7641174793243408,-1.7641947269439697
122,-1.7641743421554565,-1.7645050287246704
123,-1.764258623123169,-1.7643074989318848
124,-1.7643147706985474,-1.7633073329925537
125,-1.7644957304000854,-1.7637050151824951
126,-1.7643718719482422,-1.7649213075637817
127,-1.764519453048706,-1.764389991760254
128,-1.764621615409851,-1.7638988494873047
129,-1.7646840810775757,-1.7629808187484741
