epoch,loss,val_loss
1,-1.5405166149139404,-1.604992389678955
2,-1.61616051197052,-1.6262856721878052
3,-1.6332589387893677,-1.6406430006027222
4,-1.6465401649475098,-1.65320885181427
5,-1.657928705215454,-1.6638129949569702
6,-1.6678370237350464,-1.6732817888259888
7,-1.6766557693481445,-1.6812903881072998
8,-1.6842058897018433,-1.68828547000885
9,-1.690539836883545,-1.6923167705535889
10,-1.6956753730773926,-1.6970728635787964
11,-1.6998624801635742,-1.7019904851913452
12,-1.7033495903015137,-1.705698013305664
13,-1.7062240839004517,-1.7079448699951172
14,-1.7089080810546875,-1.7095422744750977
15,-1.7106555700302124,-1.7120084762573242
16,-1.712636113166809,-1.7094321250915527
17,-1.7142904996871948,-1.7133121490478516
18,-1.7157676219940186,-1.7175804376602173
19,-1.7173137664794922,-1.714534044265747
20,-1.7185472249984741,-1.7195686101913452
21,-1.7197211980819702,-1.7201627492904663
22,-1.720977783203125,-1.721939206123352
23,-1.7221550941467285,-1.7200793027877808
24,-1.7231707572937012,-1.723366618156433
25,-1.7241953611373901,-1.7238587141036987
26,-1.7251132726669312,-1.725623369216919
27,-1.7260000705718994,-1.7270915508270264
28,-1.7270921468734741,-1.7263284921646118
29,-1.7279378175735474,-1.7290318012237549
30,-1.7288225889205933,-1.7287617921829224
31,-1.729627013206482,-1.7267836332321167
32,-1.7305015325546265,-1.7312026023864746
33,-1.731241226196289,-1.7323745489120483
34,-1.7319960594177246,-1.7327592372894287
35,-1.7326222658157349,-1.733135461807251
36,-1.7333461046218872,-1.7332345247268677
37,-1.7340564727783203,-1.734620213508606
38,-1.7347570657730103,-1.735034704208374
39,-1.7352967262268066,-1.7358585596084595
40,-1.7360336780548096,-1.7348204851150513
41,-1.736558437347412,-1.7369920015335083
42,-1.7370259761810303,-1.7380716800689697
43,-1.737783432006836,-1.7383532524108887
44,-1.7382822036743164,-1.7369035482406616
45,-1.7388442754745483,-1.7381380796432495
46,-1.7394280433654785,-1.7396878004074097
47,-1.739940881729126,-1.7409312725067139
48,-1.7405098676681519,-1.7397459745407104
49,-1.7409906387329102,-1.7417752742767334
50,-1.741424798965454,-1.7412248849868774
51,-1.74202561378479,-1.7417608499526978
52,-1.7424955368041992,-1.741499662399292
53,-1.7427775859832764,-1.7423663139343262
54,-1.743316411972046,-1.7428690195083618
55,-1.7436785697937012,-1.744040608406067
56,-1.7440749406814575,-1.743972897529602
57,-1.7444498538970947,-1.7446446418762207
58,-1.7448711395263672,-1.7457942962646484
59,-1.7452762126922607,-1.7428548336029053
60,-1.7456110715866089,-1.7458016872406006
61,-1.745994210243225,-1.7458593845367432
62,-1.7464128732681274,-1.7461426258087158
63,-1.7467894554138184,-1.7462139129638672
64,-1.7470118999481201,-1.7461798191070557
65,-1.7473772764205933,-1.7476825714111328
66,-1.7477753162384033,-1.7463496923446655
67,-1.7480188608169556,-1.7474464178085327
68,-1.7483288049697876,-1.746519684791565
69,-1.7485014200210571,-1.7489551305770874
70,-1.7488882541656494,-1.7488970756530762
71,-1.749367594718933,-1.7483835220336914
72,-1.7495369911193848,-1.7498793601989746
73,-1.749922752380371,-1.7489136457443237
74,-1.7502388954162598,-1.7488281726837158
75,-1.7503604888916016,-1.7506356239318848
76,-1.75072181224823,-1.7507084608078003
77,-1.7510020732879639,-1.7506002187728882
78,-1.7512257099151611,-1.7494069337844849
79,-1.7514896392822266,-1.7511942386627197
80,-1.751686692237854,-1.75053071975708
81,-1.7519665956497192,-1.7518452405929565
82,-1.7521820068359375,-1.7519216537475586
83,-1.7524217367172241,-1.7528190612792969
84,-1.752633810043335,-1.7534728050231934
85,-1.752840280532837,-1.7522008419036865
86,-1.753098964691162,-1.753067135810852
87,-1.7533129453659058,-1.7534542083740234
