epoch,loss,val_loss
1,-1.536490797996521,-1.6084648370742798
2,-1.6171863079071045,-1.6239501237869263
3,-1.631678581237793,-1.63390052318573
4,-1.6424652338027954,-1.6472738981246948
5,-1.6515753269195557,-1.6571046113967896
6,-1.6605557203292847,-1.6631778478622437
7,-1.67033052444458,-1.6728906631469727
8,-1.680142879486084,-1.6852998733520508
9,-1.687848448753357,-1.6911014318466187
10,-1.6934531927108765,-1.6923171281814575
11,-1.6975994110107422,-1.693223476409912
12,-1.7005749940872192,-1.7021510601043701
13,-1.7031325101852417,-1.7049353122711182
14,-1.7051479816436768,-1.7045822143554688
15,-1.7070698738098145,-1.7052125930786133
16,-1.7086175680160522,-1.7097699642181396
17,-1.7101043462753296,-1.7100143432617188
18,-1.711499571800232,-1.7120417356491089
19,-1.712723970413208,-1.7132596969604492
20,-1.713809847831726,-1.7140119075775146
21,-1.7150812149047852,-1.7134665250778198
22,-1.7161247730255127,-1.7163763046264648
23,-1.7169533967971802,-1.7184051275253296
24,-1.7180447578430176,-1.716905117034912
25,-1.7190032005310059,-1.7196834087371826
26,-1.7198011875152588,-1.720628023147583
27,-1.7207742929458618,-1.7210999727249146
28,-1.721566081047058,-1.7206414937973022
29,-1.7223671674728394,-1.7190685272216797
30,-1.7232544422149658,-1.724792718887329
31,-1.7239620685577393,-1.7246898412704468
32,-1.7246977090835571,-1.7248824834823608
33,-1.7254760265350342,-1.7254403829574585
34,-1.7261497974395752,-1.7253268957138062
35,-1.7269095182418823,-1.7258687019348145
36,-1.7273931503295898,-1.725737452507019
37,-1.728232741355896,-1.7288447618484497
38,-1.7287956476211548,-1.7287704944610596
39,-1.7296371459960938,-1.7294363975524902
40,-1.7301005125045776,-1.7287182807922363
41,-1.7309010028839111,-1.7305867671966553
42,-1.731329321861267,-1.73201322555542
43,-1.7319061756134033,-1.7316901683807373
44,-1.7325854301452637,-1.729559063911438
45,-1.7331055402755737,-1.731270670890808
46,-1.7336047887802124,-1.7284564971923828
47,-1.7341666221618652,-1.733524203300476
48,-1.734755039215088,-1.7347772121429443
49,-1.7351411581039429,-1.735729694366455
50,-1.735793113708496,-1.7351195812225342
51,-1.7361687421798706,-1.7368450164794922
52,-1.7366992235183716,-1.7360607385635376
53,-1.737073302268982,-1.7367446422576904
54,-1.7375205755233765,-1.735670804977417
55,-1.7380609512329102,-1.7390919923782349
