epoch,loss,val_loss
1,-1.4986546039581299,-1.6095447540283203
2,-1.6167112588882446,-1.6235053539276123
3,-1.6288907527923584,-1.6333080530166626
4,-1.6390976905822754,-1.6445854902267456
5,-1.6486554145812988,-1.6535485982894897
6,-1.6584380865097046,-1.662882924079895
7,-1.6680248975753784,-1.6724046468734741
8,-1.6764191389083862,-1.6797033548355103
9,-1.6836923360824585,-1.6856296062469482
10,-1.6897130012512207,-1.6919444799423218
11,-1.6942182779312134,-1.694765329360962
12,-1.6978042125701904,-1.6994166374206543
13,-1.7005696296691895,-1.7000155448913574
14,-1.7026903629302979,-1.7025179862976074
15,-1.7047091722488403,-1.7051833868026733
16,-1.7060712575912476,-1.706276535987854
17,-1.707693099975586,-1.7083163261413574
18,-1.7088048458099365,-1.7100672721862793
19,-1.7099789381027222,-1.7054545879364014
20,-1.710977554321289,-1.710956335067749
21,-1.7119829654693604,-1.712424874305725
22,-1.713030457496643,-1.7128185033798218
23,-1.7137662172317505,-1.7129138708114624
24,-1.7145421504974365,-1.7126911878585815
25,-1.7153524160385132,-1.7137196063995361
26,-1.716155767440796,-1.7159088850021362
27,-1.7168363332748413,-1.7109593152999878
28,-1.7174712419509888,-1.7168960571289062
29,-1.718268632888794,-1.7173184156417847
30,-1.7188290357589722,-1.7161943912506104
31,-1.7195169925689697,-1.7196574211120605
32,-1.7199256420135498,-1.7189291715621948
33,-1.7206391096115112,-1.720212459564209
34,-1.721164345741272,-1.721549153327942
35,-1.7218328714370728,-1.722427248954773
36,-1.722254753112793,-1.7203500270843506
37,-1.7228350639343262,-1.722904920578003
38,-1.7233198881149292,-1.7232898473739624
39,-1.7238303422927856,-1.7231295108795166
40,-1.7242718935012817,-1.7227483987808228
41,-1.7247517108917236,-1.7243634462356567
42,-1.7252717018127441,-1.7252522706985474
43,-1.7256332635879517,-1.725116491317749
44,-1.7260850667953491,-1.7262457609176636
45,-1.7266573905944824,-1.726443886756897
46,-1.727002739906311,-1.725049614906311
47,-1.7274792194366455,-1.7238081693649292
48,-1.727978229522705,-1.7282965183258057
49,-1.7283698320388794,-1.7269012928009033
50,-1.7285956144332886,-1.726346492767334
51,-1.7291182279586792,-1.7292943000793457
52,-1.7293672561645508,-1.7279771566390991
